"Nombre de módulo","Autor","Sitio web","Última versión"
"Web Send Message as Popup","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"web_set_single_page_hidden","Coop IT Easy SCRLfs, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Web Sheet Full Width","Therp BV, Sudokeys, GRAP, Métal Sartigan, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Web Time Range Menu Custom","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.1"
"Web timeline","ACSONE SA/NV, Tecnativa, Monk Software, Onestein, Trobz, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.1.1"
"Recorridos","Odoo S.A.",,"13.0.0.1"
"Web Translate Dialog","Camptocamp, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.1.0"
"Colorize field in tree views","Camptocamp, Therp BV, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Show images in tree views via tooltip","Therp BV, MONK Software, Odoo Community Association (OCA), Serpent Consulting Services Pvt. Ltd.","https://github.com/OCA/web","13.0.1.0.0"
"Clickable many2one fields for tree views","Therp BV, Tecnativa, Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Biblioteca de imágenes de Unsplash","Odoo S.A.",,"13.0.1.1"
"Web View Calendar List","Creu Blanca,Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Multi-Brand Backend","IT-Projects LLC, Ivan Yelizariev","https://itpp.dev","13.0.4.0.2"
"Web Widget Bokeh Chart","ForgeFlow, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.1.0"
"Web Widget Child Selector","Creu Blanca,Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Web Widget Domain Editor Dialog","Tecnativa,Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.3"
"Dynamic Dropdown Widget","CorporateHub, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Dynamic Dropdown Widget: Example","CorporateHub, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Web Widget - Image Download","Tecnativa, Odoo Community Association (OCA), Kaushal Prajapati","https://github.com/OCA/web","13.0.1.0.0"
"Simple many2one widget","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Web Widget mpld3 Chart","ForgeFlow, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Web Widget Numeric Step","GRAP, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.1.0"
"Web Widget One2Many Product Picker","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.2.0.0"
"Web Widget One2Many Product Picker Sale Secondary Unit","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Web Widget One2Many Product Picker Sale Stock","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Web Widget One2many Tree Line Duplicate","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.1"
"Widget Open on new Tab","Creu Blanca,Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.0.0"
"Web URL widget advanced","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.1.1"
"2D matrix for x2many fields","Therp BV, Tecnativa, Camptocamp, CorporateHub, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.1.1"
"web_widget_x2many_2d_matrix example","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/web","13.0.1.1.0"
"Website Account Fiscal Position Partner Type","Sygel Technology,Odoo Community Association (OCA)","https://github.com/OCA/account-fiscal-rule","13.0.0.0.1"
"Piwik analytics","Therp BV,Odoo Community Association (OCA)",,"13.0.1.0.0"
"Website Breadcrumbs","Grupo ESOC Ingeniería de Servicios, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.0"
"Citas","Odoo S.A.","https://www.odoo.com/page/appointments?utm_source=db&utm_medium=module","13.0.1.0"
"Cookie notice","Agile Business Group, Tecnativa, Nicolas JEUDY, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.1.0"
"Website Cookiebot","Trey (www.trey.es), Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.0"
"Website Cookiefirst","Studio73, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.0"
"Generación sesiones de Livechat","Odoo S.A.",,"13.0.1.0"
"Distribuidores","Odoo S.A.",,"13.0.1.0"
"Website CRM privacy policy","Trey, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.0"
"Quick answer for website contact form","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.1.0"
"Website CRM - ReCaptcha","LasLabs, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.2"
"Referencias del cliente","Odoo S.A.",,"13.0.1.0"
"Website, event and CRM integration","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/event","13.0.1.0.0"
"Website Event Filter City","Antiun Ingeniería S.L., Tecnativa, Onestein, Odoo Community Association (OCA)","https://github.com/OCA/event","13.0.1.0.1"
"Preguntas sobre los eventos","Odoo S.A.",,"13.0.1.0"
"Conditional Events Questions","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/event","13.0.1.0.1"
"Free Text Answers on Events Questions","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/event","13.0.1.0.0"
"Website Event Require Login","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/event","13.0.1.0.0"
"Venta de entradas en línea para el evento","Odoo S.A.",,"13.0.1.0"
"Online event ticket sales with alternative prices","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/event","13.0.1.0.1"
"Website Event Sale Hide Ticket","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/event","13.0.1.0.0"
"Eventos avanzados","Odoo S.A.",,"13.0.1.0"
"Formulario de sitio web","Odoo S.A.",,"13.0.1.0"
"Presentación de Tareas en línea","Odoo S.A.",,"13.0.1.0"
"Website Form - ReCaptcha","LasLabs, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.2"
"Traductor Gengo.","Odoo S.A.",,"13.0.1.0"
"Google Maps","Odoo S.A.",,"13.0.1.0"
"Google Tag Manager","ABF OSIELL, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.0"
"Website Legal Page","Tecnativa, LasLabs, Nicolas JEUDY, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.1.0"
"Rastr. enlaces","Odoo S.A.",,"13.0.1.0"
"Chat en vivo sitio web","Odoo S.A.",,"13.0.1.0"
"Correos en página web","Odoo S.A.",,"13.0.0.1"
"Canales de correo del sitio web","Odoo S.A.",,"13.0.1.0"
"Botón de suscripción al boletín de noticias","Odoo S.A.",,"13.0.1.0"
"Directorio de miembros en línea","Odoo S.A.",,"13.0.1.0"
"Website Menu By User Display","Savoir-faire Linux,Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.0"
"Alter robots.txt disallow indexing","B-Informed B.V., Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.1"
"Remove Odoo Branding from Website","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.0"
"Contacto del sitio web","Odoo S.A.",,"13.0.0.1"
"Sitio Web de Pago","Odoo S.A.",,"13.0.1.0"
"Website Product Pack","ADHOC SA, Odoo Community Association (OCA)","www.adhoc.com.ar","13.0.1.0.0"
"Perfil del sitio web","Odoo S.A.",,"13.0.1.0"
"Clasificación del sitio web","Odoo S.A.",,"13.0.1.0"
"Return Merchandise Authorization Management - Website Form","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/rma","13.0.1.2.1"
"Website Sale Attribute Filter Category","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.2.0"
"Website manual attribute filters","Studio73, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Attribute Filter Order","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Attribute Filter Price","Tecnativa, Odoo Community Association (OCA)",,"13.0.1.0.1"
"Alternative (un)taxed prices display on eCommerce","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Breadcrumb","Trey (www.trey.es)","https://www.trey.es","13.0.1.0.0"
"Website Sale Cart Expire","Camptocamp, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Cart No Redirect","Tecnativa, Odoo Community Association (OCA), Odoo SA","https://github.com/OCA/e-commerce","13.0.1.0.0"
"eCommerce Product Category Breadcrumb","Radovan Skolnik, Odoo Community Association (OCA)","https://www.github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Checkout Country VAT","Tecnativa, Odoo Community Association (OCA)","https://www.tecnativa.com","13.0.1.0.0"
"Website Sale Checkout Skip Payment","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.1.1"
"Comparación de Productos","Odoo SA",,"13.0.1.0"
"Website Sale Comparison Hide Price","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.1.0"
"Cupones y promociones para comercio electrónico","Odoo S.A.",,"13.0.1.0"
"Entrega gratis con cupón en Comercio electrónico","Odoo S.A.",,"13.0.1.0"
"Gestión de envíos para el comercio electrónico","Odoo S.A.",,"13.0.1.0"
"Productos digitales","Odoo S.A.",,"13.0.0.1"
"Website Sale Free Qty","ADHOC SA, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.3"
"Google Tag Manager Enhanced Conversions","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale - Hide Empty Categories","LasLabs, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce/","13.0.1.1.0"
"Website Sale Hide Price","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.1.0"
"Website Sale Invoice Address","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Sitio web - Gestión de Ventas","Odoo S.A.",,"13.0.1.0"
"Website sale order type","Agile Business Group, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce/","13.0.1.0.0"
"Website Sale Order Type","ADHOC SA","www.adhoc.com.ar","13.0.1.0.0"
"Website Sale Product Description","ADHOC SA","www.adhoc.com.ar","13.0.1.2.0"
"eCommerce product attachments","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.2.0.0"
"Website Sale Product Attribute Filter Visibility","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Attribute Value Existing","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Product Brand Filtering in Website","Serpent Consulting Services Pvt. Ltd., Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.1.1"
"Configurador de productos para ventas en el sitio web","Odoo S.A.",,"13.0.0.1"
"Website Sale Product Description","Solvos, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Product Detail Attribute Image","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.1.1"
"Website Sale Product Detail Attribute Value Image","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Product Cart Quantity","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Product Minimal Price","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.1.1"
"Website Sale Product Pack","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/product-pack","13.0.1.0.0"
"Display product reference in e-commerce","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Product Sort","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.2"
"Website Sale Product Style Custom Badge","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Promotion","ADHOC SA","www.adhoc.com.ar","13.0.1.0.0"
"Require accepting legal terms to checkout","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Require login to checkout","Tecnativa, LasLabs, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Sell resource booking products in your eCommerce","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Secondary Unit","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.1.2"
"Vender cursos","Odoo S.A.",,"13.0.1.0"
"Disponibilidad del producto","Odoo S.A.",,"13.0.1.0"
"Website Sale Stock Available","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Stock Available Display","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.1.0"
"Website Sale Stock Force Block","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Website Sale Stock List Preview","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce/","13.0.1.1.0"
"Configurador de productos e inventarios para ventas en el sitio web","Odoo S.A.",,"13.0.1.0"
"Website Sale Stock Provisioning Date","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.1.0"
"Website Sale Stock UX","ADHOC SA","www.adhoc.com.ar","13.0.1.0.0"
"Suggest to create user account when buying","Tecnativa, LasLabs, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce/","13.0.1.0.1"
"Website Sale Tax Toggle","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.1"
"Website Sale UX","ADHOC SA","www.adhoc.com.ar","13.0.1.2.0"
"e-commerce required VAT","Agile Business Group, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.0.0"
"Lista de productos deseados del comprador","Odoo SA",,"13.0.1.0"
"Website Sale Wishlist Keep","Tecnativa, Odoo Community Association (OCA)",,"13.0.1.0.0"
"Website Sale Wishlist UX","ADHOC SA","www.adhoc.com.ar","13.0.1.0.0"
"Foro en Cursos","Odoo S.A.",,"13.0.1.0"
"Certificaciones de curso","Odoo S.A.",,"13.0.1.0"
"Big Buttons Snippet","Grupo ESOC Ingeniería de Servicios, S.L.U., Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.0"
"Website Snippet Carousel Product","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.1.1.0"
"Website Snippet Country Code Dropdown","Tecnativa, Odoo Community Association (OCA)","http://www.tecnativa.com","13.0.1.0.0"
"Marginless Gallery Snippet","Grupo ESOC Ingeniería de Servicios, Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.0"
"Website Snippet Product Category","Tecnativa, Odoo Community Association (OCA)","https://github.com/OCA/e-commerce","13.0.2.1.0"
"Instalación del tema del sitio web","Odoo S.A.",,"13.0.1.0"
"Fragmento de código para Twitter","Odoo S.A.",,"13.0.1.0"
"Muro de Twitter","Odoo S.A.",,"13.0.1.0"
"Website Animated Text","Onestein,Odoo Community Association (OCA)",,"13.0.1.0.0"
"Website Video Preview","Onestein, Odoo Community Association (OCA)","https://github.com/OCA/website","13.0.1.0.0"
"Encuestas","Odoo S.A.","https://www.odoo.com/page/survey","13.0.3.0"
"Marketing por email","Odoo S.A.","https://www.odoo.com/page/mailing","13.0.2.0"
"Marketing automatizado","Odoo S.A.","https://www.odoo.com/page/marketing-automation?utm_source=db&utm_medium=module","13.0.1.0"
"Comidas","Odoo S.A.",,"13.0.1.0"
"Mantenimiento - RRHH","Odoo S.A.",,"13.0.1.0"
"Mantenimiento","Odoo S.A.","https://www.odoo.com/page/tpm-maintenance-software","13.0.1.0"
"Calendario","Odoo S.A.",,"13.0.1.0"
"Blogs","Odoo S.A.","https://www.odoo.com/page/blog-engine","13.0.1.0"
"Treball en línia","Odoo S.A.",,"13.0.1.0"
"eLearning","Odoo S.A.","https://www.odoo.com/page/slides","13.0.2.0"
"Foro","Odoo S.A.","https://www.odoo.com/page/community-builder","13.0.1.0"
